invoice_code,customer_code,employee_code,timestamp,total_amount,payment_method
HDIP00313,KH00268,NV0014,2026-02-26 02:05:40.057836,10093937,Thẻ
HDIP00314,KH00915,NV0021,2026-02-26 09:08:40.057836,4962026,Thẻ
HDIP00315,KH00521,NV0045,2026-02-26 00:21:40.057836,7822315,Tiền mặt
HDIP00316,KH00667,NV0014,2026-02-26 04:49:40.057836,38805,Tiền mặt
HDIP00317,KH00317,NV0038,2026-02-26 03:19:40.057836,4231198,Tiền mặt
HDIP00318,KH00217,NV0017,2026-02-26 10:06:40.057836,2177744,Tiền mặt
HDIP00319,KH00027,NV0017,2026-02-26 01:29:40.057836,6775663,Chuyển khoản
HDIP00320,KH00790,NV0030,2026-02-26 04:53:40.057836,539286,Thẻ
HDIP00321,KH00298,NV0049,2026-02-26 06:44:40.057836,218042,Tiền mặt
HDIP00322,KH00690,NV0031,2026-02-26 02:05:40.057836,981089,Thẻ
HDIP00323,KH00855,NV0002,2026-02-26 06:14:40.057836,13201997,Thẻ
HDIP00324,KH00194,NV0013,2026-02-26 03:20:40.057836,3280170,Thẻ
HDIP00325,KH00750,NV0020,2026-02-26 07:44:40.057836,712602,Chuyển khoản
HDIP00326,KH00449,NV0040,2026-02-26 09:08:40.057836,85724,Chuyển khoản
HDIP00327,KH00833,NV0045,2026-02-26 01:35:40.057836,1510410,Tiền mặt
HDIP00328,KH00267,NV0049,2026-02-26 10:35:40.057836,4668927,Tiền mặt
HDIP00329,KH00417,NV0014,2026-02-25 22:13:40.057836,789749,Chuyển khoản
HDIP00330,KH00763,NV0045,2026-02-26 03:52:40.057836,4820296,Tiền mặt
HDIP00331,KH00860,NV0014,2026-02-26 06:37:40.057836,2686434,Tiền mặt
HDIP00332,KH00965,NV0033,2026-02-26 04:56:40.057836,10446822,Chuyển khoản
HDIP00333,KH00438,NV0005,2026-02-25 22:45:40.057836,3535671,Tiền mặt
HDIP00334,KH00097,NV0035,2026-02-26 03:32:40.057836,3520335,Chuyển khoản
HDIP00335,KH00413,NV0047,2026-02-26 10:40:40.057836,1350915,Thẻ
HDIP00336,KH00082,NV0010,2026-02-26 03:38:40.057836,9166467,Chuyển khoản
HDIP00337,KH00265,NV0033,2026-02-26 08:41:40.057836,6755484,Thẻ
HDIP00338,KH00503,NV0037,2026-02-26 05:37:40.057836,9506092,Chuyển khoản
HDIP00339,KH00228,NV0044,2026-02-26 05:51:40.057836,9359149,Thẻ
HDIP00340,KH00798,NV0008,2026-02-26 07:59:40.057836,7459315,Thẻ
HDIP00341,KH00937,NV0019,2026-02-26 06:05:40.057836,8494233,Thẻ
HDIP00342,KH00675,NV0040,2026-02-26 07:00:40.057836,14246389,Tiền mặt
HDIP00343,KH00921,NV0024,2026-02-26 01:39:40.057836,970744,Thẻ
HDIP00344,KH00538,NV0022,2026-02-27 10:01:40.057836,8723586,Thẻ
HDIP00345,KH00029,NV0044,2026-02-27 02:56:40.057836,10913778,Thẻ
HDIP00346,KH00125,NV0018,2026-02-27 01:03:40.057836,4481876,Thẻ
HDIP00347,KH00979,NV0023,2026-02-26 23:53:40.057836,16518642,Chuyển khoản
HDIP00348,KH00951,NV0040,2026-02-27 01:34:40.057836,370600,Thẻ
HDIP00349,KH00896,NV0050,2026-02-27 00:06:40.057836,7349142,Chuyển khoản
HDIP00350,KH00714,NV0039,2026-02-27 03:59:40.057836,3937470,Tiền mặt
HDIP00351,KH00210,NV0010,2026-02-27 06:08:40.057836,3708480,Tiền mặt
HDIP00352,KH00420,NV0024,2026-02-27 08:37:40.057836,5638067,Chuyển khoản
HDIP00353,KH00557,NV0020,2026-02-27 10:35:40.057836,9510279,Tiền mặt
HDIP00354,KH00785,NV0046,2026-02-27 05:54:40.057836,14939288,Chuyển khoản
HDIP00355,KH00284,NV0008,2026-02-27 09:38:40.057836,5964930,Tiền mặt
HDIP00356,KH00186,NV0019,2026-02-27 06:02:40.057836,15158685,Tiền mặt
HDIP00357,KH00530,NV0022,2026-02-27 09:09:40.057836,4058941,Chuyển khoản
HDIP00358,KH00460,NV0023,2026-02-27 04:52:40.057836,10764452,Thẻ
HDIP00359,KH00642,NV0043,2026-02-27 04:34:40.057836,4529278,Thẻ
HDIP00360,KH00861,NV0001,2026-02-26 23:40:40.057836,3775002,Thẻ
HDIP00361,KH00940,NV0030,2026-02-27 09:49:40.057836,9248401,Thẻ
HDIP00362,KH00598,NV0041,2026-02-26 23:51:40.057836,4310544,Thẻ
HDIP00363,KH00524,NV0015,2026-02-27 09:39:40.057836,4457060,Thẻ
HDIP00364,KH00212,NV0049,2026-02-27 08:56:40.057836,8158205,Chuyển khoản
HDIP00365,KH00066,NV0009,2026-02-27 00:16:40.057836,1238754,Chuyển khoản
HDIP00366,KH00606,NV0005,2026-02-27 06:50:40.057836,15395354,Thẻ
HDIP00367,KH00222,NV0024,2026-02-27 01:34:40.057836,1792350,Thẻ
HDIP00368,KH00735,NV0037,2026-02-27 05:07:40.057836,11310886,Thẻ
HDIP00369,KH00311,NV0015,2026-02-26 23:25:40.057836,13608217,Chuyển khoản
HDIP00370,KH00165,NV0031,2026-02-27 03:56:40.057836,289846,Tiền mặt
HDIP00371,KH00495,NV0035,2026-02-27 04:37:40.057836,10590042,Thẻ
HDIP00372,KH00663,NV0004,2026-02-27 03:46:40.057836,3503484,Chuyển khoản
HDIP00373,KH00401,NV0041,2026-02-27 05:57:40.057836,12655069,Tiền mặt
HDIP00374,KH00713,NV0011,2026-02-27 11:07:40.057836,3909869,Tiền mặt
HDIP00375,KH00350,NV0023,2026-02-27 04:06:40.057836,2531919,Tiền mặt
HDIP00376,KH00101,NV0033,2026-02-27 10:24:40.057836,9829511,Thẻ
HDIP00377,KH00988,NV0025,2026-02-26 22:34:40.057836,7556763,Tiền mặt
HDIP00378,KH00132,NV0048,2026-02-26 23:16:40.057836,8692938,Tiền mặt
HDIP00379,KH00670,NV0007,2026-02-27 01:30:40.057836,3784091,Chuyển khoản
HDIP00380,KH00980,NV0040,2026-02-27 02:51:40.057836,3165936,Tiền mặt
HDIP00381,KH00025,NV0015,2026-02-27 06:17:40.057836,11609309,Chuyển khoản
HDIP00382,KH00744,NV0035,2026-02-27 09:06:40.057836,9554837,Thẻ
HDIP00383,KH00154,NV0031,2026-02-27 09:01:40.057836,7512245,Tiền mặt
HDIP00384,KH00095,NV0024,2026-02-27 10:26:40.057836,3361743,Tiền mặt
HDIP00385,KH00221,NV0020,2026-02-27 00:25:40.057836,13223132,Thẻ
HDIP00386,KH00659,NV0008,2026-02-27 07:27:40.057836,9265072,Thẻ
HDIP00387,KH00215,NV0023,2026-02-27 04:38:40.057836,6951242,Tiền mặt
HDIP00388,KH00037,NV0049,2026-02-27 02:45:40.057836,3036930,Chuyển khoản
HDIP00389,KH00677,NV0001,2026-02-27 06:16:40.057836,12867302,Tiền mặt
HDIP00390,KH00475,NV0014,2026-02-27 01:06:40.057836,15638743,Tiền mặt
HDIP00391,KH00654,NV0019,2026-02-27 08:30:40.057836,8980855,Thẻ
HDIP00392,KH00706,NV0037,2026-02-27 04:59:40.057836,1506830,Thẻ
HDIP00393,KH00910,NV0015,2026-02-26 23:14:40.057836,8109821,Tiền mặt
HDIP00394,KH00120,NV0045,2026-02-27 03:23:40.057836,4024304,Thẻ
HDIP00395,KH00507,NV0023,2026-02-27 05:31:40.057836,1383438,Tiền mặt
HDIP00396,KH00778,NV0036,2026-02-27 06:06:40.057836,1199104,Tiền mặt
HDIP00397,KH00314,NV0020,2026-02-27 05:40:40.057836,3507860,Thẻ
HDIP00398,KH00016,NV0044,2026-02-27 01:42:40.057836,1932098,Tiền mặt
HDIP00399,KH00459,NV0026,2026-02-27 01:06:40.057836,4648248,Tiền mặt
HDIP00400,KH00492,NV0012,2026-02-27 05:37:40.057836,4056316,Tiền mặt
HDIP00401,KH00483,NV0038,2026-02-27 01:32:40.057836,7172170,Chuyển khoản
HDIP00402,KH00775,NV0016,2026-02-27 05:06:40.057836,10168788,Tiền mặt
HDIP00403,KH00264,NV0041,2026-02-27 05:02:40.057836,936945,Tiền mặt
HDIP00404,KH00337,NV0045,2026-02-27 02:53:40.057836,6077048,Chuyển khoản
HDIP00405,KH00811,NV0021,2026-02-27 03:42:40.057836,2908156,Thẻ
HDIP00406,KH00201,NV0006,2026-02-26 23:25:40.057836,2024216,Chuyển khoản
HDIP00407,KH00132,NV0023,2026-02-27 10:36:40.057836,6209926,Tiền mặt
HDIP00408,KH00144,NV0018,2026-02-27 07:22:40.057836,4387564,Thẻ
HDIP00409,KH00835,NV0048,2026-02-27 06:29:40.057836,3734860,Tiền mặt
HDIP00410,KH00070,NV0024,2026-02-27 07:45:40.057836,4565322,Thẻ
HDIP00411,KH00803,NV0047,2026-02-27 07:39:40.057836,3778197,Thẻ
HDIP00412,KH00120,NV0002,2026-02-27 06:44:40.057836,6540114,Thẻ
HDIP00413,KH00570,NV0004,2026-02-28 08:39:40.057836,2774580,Thẻ
HDIP00414,KH00808,NV0043,2026-02-28 09:03:40.057836,5274894,Chuyển khoản
HDIP00415,KH00903,NV0032,2026-02-28 01:06:40.057836,7083024,Tiền mặt
HDIP00416,KH00896,NV0041,2026-02-28 01:47:40.057836,5409692,Thẻ
HDIP00417,KH00844,NV0048,2026-02-28 05:48:40.057836,6009840,Thẻ
HDIP00418,KH00363,NV0037,2026-02-28 00:24:40.057836,588430,Thẻ
HDIP00419,KH00274,NV0025,2026-02-28 01:28:40.057836,11648061,Chuyển khoản
HDIP00420,KH00626,NV0041,2026-02-28 10:34:40.057836,6176180,Chuyển khoản
HDIP00421,KH00522,NV0045,2026-02-28 01:18:40.057836,11536454,Tiền mặt
HDIP00422,KH00607,NV0020,2026-02-27 22:41:40.057836,2192059,Thẻ
HDIP00423,KH00252,NV0024,2026-02-28 05:20:40.057836,2454496,Thẻ
HDIP00424,KH00360,NV0015,2026-02-28 03:53:40.057836,6671436,Chuyển khoản
HDIP00425,KH00078,NV0034,2026-02-28 05:32:40.057836,2097502,Tiền mặt
HDIP00426,KH00802,NV0016,2026-02-28 10:08:40.057836,7299974,Tiền mặt
HDIP00427,KH00049,NV0014,2026-02-28 09:49:40.057836,2432984,Tiền mặt
HDIP00428,KH00379,NV0002,2026-02-28 00:42:40.057836,10640679,Tiền mặt
HDIP00429,KH00622,NV0009,2026-02-28 08:02:40.057836,1081074,Tiền mặt
HDIP00430,KH00196,NV0037,2026-02-28 08:39:40.057836,16554253,Tiền mặt
HDIP00431,KH00907,NV0031,2026-02-28 10:37:40.057836,1759756,Chuyển khoản
HDIP00432,KH00926,NV0011,2026-02-28 10:25:40.057836,10775173,Thẻ
HDIP00433,KH00629,NV0008,2026-02-28 01:20:40.057836,180714,Thẻ
HDIP00434,KH00869,NV0027,2026-02-28 10:04:40.057836,14640518,Tiền mặt
HDIP00435,KH00414,NV0027,2026-02-28 04:08:40.057836,3146076,Thẻ
HDIP00436,KH00427,NV0001,2026-02-28 00:37:40.057836,8848110,Thẻ
HDIP00437,KH00118,NV0048,2026-02-28 02:58:40.057836,4263222,Tiền mặt
HDIP00438,KH00018,NV0024,2026-02-28 09:10:40.057836,2081520,Thẻ
HDIP00439,KH00562,NV0013,2026-02-27 23:59:40.057836,492035,Chuyển khoản
HDIP00440,KH00887,NV0024,2026-02-28 01:04:40.057836,4244202,Chuyển khoản
HDIP00441,KH00350,NV0050,2026-02-28 07:56:40.057836,9496345,Thẻ
HDIP00442,KH00463,NV0018,2026-02-28 00:48:40.057836,5679495,Tiền mặt
HDIP00443,KH00381,NV0016,2026-02-28 04:39:40.057836,3590842,Tiền mặt
HDIP00444,KH00156,NV0015,2026-02-28 02:54:40.057836,5446721,Chuyển khoản
HDIP00445,KH00614,NV0006,2026-02-28 10:17:40.057836,865087,Thẻ
HDIP00446,KH00448,NV0013,2026-02-28 01:55:40.057836,8307951,Thẻ
HDIP00447,KH00481,NV0049,2026-02-28 02:32:40.057836,11127300,Tiền mặt
HDIP00448,KH00075,NV0040,2026-02-28 05:07:40.057836,8989722,Chuyển khoản
HDIP00449,KH00622,NV0047,2026-02-28 05:35:40.057836,5444631,Thẻ
HDIP00450,KH00058,NV0044,2026-02-28 07:42:40.057836,3234121,Tiền mặt
HDIP00451,KH00104,NV0011,2026-02-28 02:29:40.057836,10247340,Chuyển khoản
HDIP00452,KH00539,NV0001,2026-02-28 07:02:40.057836,16420338,Thẻ
HDIP00453,KH00052,NV0008,2026-02-28 06:37:40.057836,6314725,Tiền mặt
HDIP00454,KH00081,NV0027,2026-02-28 01:44:40.057836,10108510,Chuyển khoản
HDIP00455,KH00332,NV0027,2026-02-28 01:03:40.057836,9174060,Tiền mặt
HDIP00456,KH00968,NV0046,2026-02-28 01:13:40.057836,7450337,Tiền mặt
HDIP00457,KH00276,NV0024,2026-02-28 08:37:40.057836,9653824,Chuyển khoản
HDIP00458,KH00631,NV0044,2026-02-28 04:56:40.057836,1279308,Thẻ
HDIP00459,KH00769,NV0045,2026-02-28 09:16:40.057836,6516067,Tiền mặt
HDIP00460,KH00997,NV0023,2026-02-28 05:27:40.057836,1724371,Chuyển khoản
HDIP00461,KH00278,NV0041,2026-02-28 08:44:40.057836,14473615,Thẻ
HDIP00462,KH00803,NV0041,2026-02-28 00:58:40.057836,4654792,Thẻ
HDIP00463,KH00760,NV0023,2026-02-28 05:14:40.057836,3157310,Chuyển khoản
HDIP00464,KH00632,NV0042,2026-02-28 08:00:40.057836,3314001,Tiền mặt
HDIP00465,KH00449,NV0029,2026-02-28 09:38:40.057836,3639557,Thẻ
HDIP00466,KH00570,NV0016,2026-02-27 23:43:40.057836,2819178,Thẻ
HDIP00467,KH00598,NV0027,2026-02-27 22:15:40.057836,9973265,Chuyển khoản
HDIP00468,KH00931,NV0050,2026-02-28 04:13:40.057836,11832918,Thẻ
HDIP00469,KH00486,NV0039,2026-02-28 09:30:40.057836,12109438,Chuyển khoản
HDIP00470,KH00859,NV0035,2026-02-28 06:13:40.057836,12500620,Tiền mặt
HDIP00471,KH00918,NV0025,2026-02-28 02:28:40.057836,818767,Thẻ
HDIP00472,KH00359,NV0036,2026-02-28 00:23:40.057836,8576960,Thẻ
HDIP00473,KH00458,NV0039,2026-02-28 02:31:40.057836,6708808,Tiền mặt
HDIP00474,KH00200,NV0012,2026-02-28 04:24:40.057836,1370194,Tiền mặt
HDIP00475,KH00437,NV0003,2026-02-28 05:29:40.057836,9088975,Thẻ
HDIP00476,KH00549,NV0039,2026-02-27 23:34:40.057836,8480742,Tiền mặt
HDIP00477,KH00537,NV0046,2026-02-27 22:58:40.057836,1448571,Tiền mặt
HDIP00478,KH00284,NV0031,2026-02-28 07:11:40.057836,2023214,Thẻ
HDIP00479,KH00468,NV0004,2026-02-28 01:37:40.057836,4733320,Thẻ
HDIP00480,KH00368,NV0030,2026-02-28 05:38:40.057836,5659868,Tiền mặt
HDIP00481,KH00788,NV0010,2026-02-28 09:08:40.057836,14065322,Chuyển khoản
HDIP00482,KH00945,NV0028,2026-02-28 11:04:40.057836,6538787,Chuyển khoản
HDIP00483,KH00748,NV0049,2026-02-28 03:54:40.057836,7284688,Tiền mặt
HDIP00484,KH00622,NV0014,2026-02-28 08:08:40.057836,2544876,Thẻ
HDIP00485,KH00097,NV0003,2026-02-28 03:28:40.057836,8920538,Thẻ
HDIP00486,KH00645,NV0042,2026-02-28 02:24:40.057836,2879045,Chuyển khoản
HDIP00487,KH00126,NV0037,2026-02-28 07:30:40.057836,7171042,Chuyển khoản
HDIP00488,KH00172,NV0011,2026-02-28 09:20:40.057836,6976916,Thẻ
HDIP00489,KH00713,NV0008,2026-02-28 03:30:40.057836,4182952,Thẻ
HDIP00490,KH00070,NV0048,2026-02-27 23:34:40.057836,10122773,Tiền mặt
HDIP00491,KH00576,NV0034,2026-02-28 07:24:40.057836,2067528,Chuyển khoản
HDIP00492,KH00095,NV0002,2026-02-28 09:34:40.057836,9169482,Thẻ
HDIP00493,KH00537,NV0035,2026-02-28 06:27:40.057836,4992768,Thẻ
HDIP00494,KH00494,NV0012,2026-02-28 06:26:40.057836,8049018,Tiền mặt
HDIP00495,KH00012,NV0004,2026-02-27 22:22:40.057836,10596350,Thẻ
HDIP00496,KH00705,NV0037,2026-02-28 00:48:40.057836,12699396,Thẻ
HDIP00497,KH00406,NV0046,2026-02-28 05:57:40.057836,445478,Chuyển khoản
HDIP00498,KH00076,NV0025,2026-02-28 10:10:40.057836,10318966,Thẻ
HDIP00499,KH00437,NV0042,2026-02-28 00:32:40.057836,3841992,Chuyển khoản
HDIP00500,KH00315,NV0024,2026-02-28 08:47:40.057836,3842795,Thẻ
HDIP00501,KH00806,NV0047,2026-02-28 08:27:40.057836,11172189,Tiền mặt
HDIP00502,KH00258,NV0044,2026-02-28 06:58:40.057836,12401788,Thẻ
HDIP00503,KH00547,NV0017,2026-02-28 05:04:40.057836,10918787,Thẻ
HDIP00504,KH00724,NV0005,2026-02-28 08:33:40.057836,5646437,Tiền mặt
HDIP00505,KH00609,NV0038,2026-02-28 08:31:40.057836,945662,Tiền mặt
HDIP00506,KH00064,NV0038,2026-02-28 09:24:40.057836,962186,Chuyển khoản
HDIP00507,KH00392,NV0027,2026-02-27 23:36:40.057836,10319343,Chuyển khoản
HDIP00508,KH00609,NV0015,2026-02-27 22:27:40.057836,7615508,Thẻ
HDIP00509,KH00577,NV0041,2026-02-27 23:31:40.057836,6390432,Chuyển khoản
HDIP00510,KH00595,NV0033,2026-02-28 01:37:40.057836,5863095,Thẻ
HDIP00511,KH00183,NV0045,2026-02-28 04:41:40.057836,5510555,Chuyển khoản
HDIP00512,KH00675,NV0040,2026-02-27 23:12:40.057836,5005674,Thẻ
HDIP00513,KH00510,NV0019,2026-02-28 01:33:40.057836,635042,Chuyển khoản
HDIP00514,KH00832,NV0007,2026-02-28 06:02:40.057836,10204181,Chuyển khoản
HDIP00515,KH00519,NV0036,2026-02-28 08:10:40.057836,7766297,Tiền mặt
HDIP00516,KH00617,NV0015,2026-02-27 22:27:40.057836,5139185,Tiền mặt
HDIP00517,KH00350,NV0035,2026-02-28 08:20:40.057836,7484444,Thẻ
HDIP00518,KH00818,NV0047,2026-02-28 02:05:40.057836,11188821,Thẻ
HDIP00519,KH00889,NV0001,2026-02-28 09:06:40.057836,6095476,Chuyển khoản
HDIP00520,KH00822,NV0012,2026-02-28 07:30:40.057836,6786271,Thẻ
HDIP00521,KH00420,NV0037,2026-02-28 02:41:40.057836,3587277,Chuyển khoản
HDIP00522,KH00804,NV0034,2026-02-28 08:56:40.057836,4762329,Thẻ
HDIP00523,KH00359,NV0048,2026-02-28 07:36:40.057836,6212569,Tiền mặt
HDIP00524,KH00932,NV0039,2026-02-28 06:15:40.057836,14113369,Thẻ
HDIP00525,KH00080,NV0046,2026-02-28 08:09:40.057836,1347158,Tiền mặt
HDIP00526,KH00661,NV0018,2026-02-28 10:17:40.057836,227736,Thẻ
HDIP00527,KH00075,NV0004,2026-02-28 05:51:40.057836,5582952,Tiền mặt
HDIP00528,KH00723,NV0004,2026-02-27 23:44:40.057836,8089620,Thẻ
HDIP00529,KH00473,NV0046,2026-02-28 07:00:40.057836,1252309,Tiền mặt
HDIP00530,KH00431,NV0005,2026-02-28 05:27:40.057836,192450,Thẻ
HDIP00531,KH00319,NV0037,2026-02-27 22:50:40.057836,8765299,Thẻ
HDIP00532,KH00259,NV0034,2026-02-27 23:54:40.057836,10111978,Thẻ
HDIP00533,KH00298,NV0047,2026-02-28 00:12:40.057836,1279308,Tiền mặt
HDIP00534,KH00520,NV0037,2026-02-28 04:20:40.057836,12284137,Chuyển khoản
HDIP00535,KH00471,NV0019,2026-02-28 05:29:40.057836,2495696,Tiền mặt
HDIP00536,KH00176,NV0006,2026-02-28 06:39:40.057836,7327520,Thẻ
HDIP00537,KH00190,NV0042,2026-02-27 22:45:40.057836,7912118,Thẻ
HDIP00538,KH00609,NV0009,2026-02-28 06:22:40.057836,4867584,Thẻ
HDIP00539,KH00997,NV0003,2026-02-27 23:01:40.057836,10900163,Chuyển khoản
HDIP00540,KH00766,NV0047,2026-02-28 08:39:40.057836,15397695,Chuyển khoản
HDIP00541,KH00878,NV0037,2026-02-28 05:00:40.057836,5566191,Tiền mặt
HDIP00542,KH00938,NV0044,2026-02-28 03:52:40.057836,4050174,Tiền mặt
HDIP00543,KH00016,NV0029,2026-03-01 08:44:40.057836,114870,Chuyển khoản
HDIP00544,KH00703,NV0024,2026-03-01 06:58:40.057836,2273352,Thẻ
HDIP00545,KH00501,NV0038,2026-03-01 07:02:40.057836,1463545,Chuyển khoản
HDIP00546,KH00363,NV0044,2026-03-01 04:50:40.057836,1614367,Tiền mặt
HDIP00547,KH00073,NV0046,2026-03-01 01:47:40.057836,6433834,Thẻ
HDIP00548,KH00940,NV0042,2026-03-01 08:29:40.057836,5057961,Tiền mặt
HDIP00549,KH00215,NV0026,2026-03-01 04:28:40.057836,13466654,Thẻ
HDIP00550,KH00801,NV0037,2026-03-01 02:37:40.057836,11075191,Chuyển khoản
HDIP00551,KH00147,NV0048,2026-03-01 03:20:40.057836,6680034,Chuyển khoản
HDIP00552,KH00577,NV0003,2026-02-28 22:21:40.057836,6442048,Chuyển khoản
HDIP00553,KH00458,NV0043,2026-03-01 03:55:40.057836,11670748,Thẻ
HDIP00554,KH00307,NV0050,2026-03-01 03:36:40.057836,5859010,Chuyển khoản
HDIP00555,KH00979,NV0027,2026-02-28 23:30:40.057836,7908496,Chuyển khoản
HDIP00556,KH00117,NV0011,2026-03-01 09:02:40.057836,10620549,Thẻ
HDIP00557,KH00371,NV0011,2026-03-01 06:39:40.057836,9402488,Chuyển khoản
HDIP00558,KH00151,NV0028,2026-03-01 00:18:40.057836,6968120,Tiền mặt
HDIP00559,KH00221,NV0034,2026-03-01 06:54:40.057836,6539918,Chuyển khoản
HDIP00560,KH00221,NV0003,2026-03-01 06:29:40.057836,19851591,Thẻ
HDIP00561,KH00044,NV0017,2026-03-01 01:33:40.057836,8236542,Thẻ
HDIP00562,KH00751,NV0018,2026-03-01 08:13:40.057836,7402999,Thẻ
HDIP00563,KH00678,NV0030,2026-03-01 00:16:40.057836,6282251,Thẻ
HDIP00564,KH00618,NV0044,2026-02-28 23:56:40.057836,9155108,Chuyển khoản
HDIP00565,KH00711,NV0013,2026-03-01 01:02:40.057836,10723684,Thẻ
HDIP00566,KH00852,NV0002,2026-03-01 10:36:40.057836,12293078,Thẻ
HDIP00567,KH00676,NV0042,2026-03-01 03:22:40.057836,395808,Tiền mặt
HDIP00568,KH00805,NV0025,2026-03-01 01:13:40.057836,4557747,Chuyển khoản
HDIP00569,KH00443,NV0029,2026-03-01 05:21:40.057836,2734424,Tiền mặt
HDIP00570,KH00940,NV0009,2026-03-01 03:22:40.057836,1662738,Thẻ
HDIP00571,KH00895,NV0011,2026-03-01 04:51:40.057836,8913481,Chuyển khoản
HDIP00572,KH00045,NV0018,2026-03-01 06:32:40.057836,7368045,Chuyển khoản
HDIP00573,KH00151,NV0017,2026-03-01 08:15:40.057836,1139565,Chuyển khoản
HDIP00574,KH00755,NV0020,2026-03-01 04:58:40.057836,2953090,Thẻ
HDIP00575,KH00837,NV0009,2026-03-01 07:08:40.057836,10727304,Thẻ
HDIP00576,KH00100,NV0022,2026-03-01 09:21:40.057836,15073784,Chuyển khoản
HDIP00577,KH00561,NV0045,2026-03-01 11:05:40.057836,4754680,Chuyển khoản
HDIP00578,KH00300,NV0037,2026-03-01 05:23:40.057836,4098455,Tiền mặt
HDIP00579,KH00766,NV0016,2026-03-01 05:39:40.057836,2491172,Chuyển khoản
HDIP00580,KH00854,NV0047,2026-03-01 10:42:40.057836,15041881,Tiền mặt
HDIP00581,KH00972,NV0011,2026-03-01 03:54:40.057836,898414,Tiền mặt
HDIP00582,KH00077,NV0047,2026-03-01 10:12:40.057836,282465,Tiền mặt
HDIP00583,KH00290,NV0018,2026-03-01 04:31:40.057836,3924864,Thẻ
HDIP00584,KH00064,NV0046,2026-03-01 06:43:40.057836,9020664,Thẻ
HDIP00585,KH00332,NV0007,2026-03-01 07:10:40.057836,11556397,Tiền mặt
HDIP00586,KH00180,NV0002,2026-03-01 04:27:40.057836,6208587,Thẻ
HDIP00587,KH00914,NV0013,2026-03-01 06:21:40.057836,6876356,Thẻ
HDIP00588,KH00774,NV0017,2026-03-01 08:42:40.057836,1082802,Chuyển khoản
HDIP00589,KH00177,NV0026,2026-03-01 06:24:40.057836,14199524,Tiền mặt
HDIP00590,KH00435,NV0014,2026-03-01 10:20:40.057836,11129242,Chuyển khoản
HDIP00591,KH00755,NV0043,2026-02-28 23:30:40.057836,14429793,Thẻ
HDIP00592,KH00927,NV0032,2026-03-01 08:13:40.057836,6488675,Thẻ
HDIP00593,KH00601,NV0018,2026-03-01 01:44:40.057836,15765704,Tiền mặt
HDIP00594,KH00879,NV0003,2026-03-01 11:05:40.057836,7392570,Thẻ
HDIP00595,KH00997,NV0028,2026-03-01 10:18:40.057836,1211308,Chuyển khoản
HDIP00596,KH00125,NV0050,2026-03-01 01:29:40.057836,3813097,Chuyển khoản
HDIP00597,KH00943,NV0007,2026-03-01 09:33:40.057836,14038169,Chuyển khoản
HDIP00598,KH00572,NV0034,2026-03-01 00:24:40.057836,11140513,Tiền mặt
HDIP00599,KH00889,NV0018,2026-03-01 09:09:40.057836,8161081,Tiền mặt
HDIP00600,KH00345,NV0008,2026-02-28 23:19:40.057836,17024742,Chuyển khoản
HDIP00601,KH00593,NV0043,2026-03-01 09:38:40.057836,3174582,Chuyển khoản
HDIP00602,KH00635,NV0044,2026-03-01 02:50:40.057836,14302741,Thẻ
HDIP00603,KH00560,NV0027,2026-03-01 03:43:40.057836,2312685,Tiền mặt
HDIP00604,KH00459,NV0027,2026-03-01 04:26:40.057836,4514352,Thẻ
HDIP00605,KH00056,NV0039,2026-03-01 02:40:40.057836,3051456,Chuyển khoản
HDIP00606,KH00777,NV0043,2026-03-01 05:24:40.057836,315608,Chuyển khoản
HDIP00607,KH00821,NV0030,2026-02-28 23:58:40.057836,9382180,Tiền mặt
HDIP00608,KH00694,NV0006,2026-03-01 08:04:40.057836,6604344,Chuyển khoản
HDIP00609,KH00748,NV0047,2026-03-01 01:09:40.057836,3467250,Tiền mặt
HDIP00610,KH00799,NV0015,2026-03-01 05:44:40.057836,2576956,Thẻ
HDIP00611,KH00548,NV0023,2026-03-01 05:11:40.057836,762872,Thẻ
HDIP00612,KH00937,NV0025,2026-03-01 04:29:40.057836,6558352,Tiền mặt
HDIP00613,KH00737,NV0033,2026-03-01 09:57:40.057836,3869235,Tiền mặt
HDIP00614,KH00450,NV0043,2026-03-01 10:31:40.057836,6138336,Chuyển khoản
HDIP00615,KH00492,NV0032,2026-03-01 08:53:40.057836,11568122,Thẻ
HDIP00616,KH00011,NV0020,2026-03-01 01:44:40.057836,4961768,Thẻ
HDIP00617,KH00869,NV0011,2026-02-28 23:30:40.057836,6575431,Thẻ
HDIP00618,KH00006,NV0033,2026-03-01 02:04:40.057836,14312251,Thẻ
HDIP00619,KH00719,NV0042,2026-03-01 10:41:40.057836,9095392,Chuyển khoản
HDIP00620,KH00471,NV0018,2026-03-01 04:32:40.057836,8109979,Tiền mặt
HDIP00621,KH00356,NV0018,2026-03-01 02:35:40.057836,1635087,Chuyển khoản
HDIP00622,KH00042,NV0045,2026-03-01 06:21:40.057836,1994360,Chuyển khoản
HDIP00623,KH00675,NV0027,2026-03-01 08:41:40.057836,14061847,Chuyển khoản
HDIP00624,KH00770,NV0028,2026-03-02 05:38:40.057836,8901752,Tiền mặt
HDIP00625,KH00468,NV0015,2026-03-02 04:12:40.057836,3410728,Tiền mặt
HDIP00626,KH00641,NV0022,2026-03-02 05:32:40.057836,2848269,Thẻ
