invoice_code,product_code,quantity,unit_price,line_total
HDIP00221,SP00069,6,60260,361560
HDIP00221,SP00488,2,475493,950986
HDIP00221,SP00354,1,597802,597802
HDIP00222,SP00367,7,641616,4491312
HDIP00222,SP00336,7,374051,2618357
HDIP00223,SP00081,9,600153,5401377
HDIP00223,SP00213,8,221555,1772440
HDIP00223,SP00074,4,884392,3537568
HDIP00223,SP00277,9,272667,2454003
HDIP00223,SP00262,7,149544,1046808
HDIP00224,SP00470,3,34918,104754
HDIP00224,SP00155,2,550729,1101458
HDIP00224,SP00180,10,485030,4850300
HDIP00225,SP00456,6,710537,4263222
HDIP00225,SP00435,5,386869,1934345
HDIP00225,SP00231,1,510743,510743
HDIP00225,SP00353,9,24109,216981
HDIP00225,SP00001,7,39451,276157
HDIP00226,SP00212,7,232586,1628102
HDIP00227,SP00445,7,97858,685006
HDIP00228,SP00261,8,495274,3962192
HDIP00229,SP00010,1,85724,85724
HDIP00229,SP00265,7,445706,3119942
HDIP00229,SP00320,4,272304,1089216
HDIP00229,SP00338,9,496110,4464990
HDIP00229,SP00358,9,256895,2312055
HDIP00230,SP00419,1,445478,445478
HDIP00230,SP00233,5,250609,1253045
HDIP00230,SP00091,1,149888,149888
HDIP00230,SP00390,7,300359,2102513
HDIP00231,SP00347,7,193616,1355312
HDIP00232,SP00230,8,305877,2447016
HDIP00232,SP00482,1,480249,480249
HDIP00232,SP00279,6,510513,3063078
HDIP00233,SP00347,10,193616,1936160
HDIP00233,SP00092,3,284169,852507
HDIP00233,SP00127,5,56544,282720
HDIP00234,SP00386,5,598143,2990715
HDIP00235,SP00247,6,663412,3980472
HDIP00235,SP00323,5,783476,3917380
HDIP00236,SP00340,6,688889,4133334
HDIP00237,SP00430,9,293016,2637144
HDIP00237,SP00213,3,221555,664665
HDIP00237,SP00066,2,124537,249074
HDIP00238,SP00486,3,30247,90741
HDIP00238,SP00036,9,556903,5012127
HDIP00238,SP00411,6,472831,2836986
HDIP00238,SP00293,9,498742,4488678
HDIP00239,SP00240,1,670940,670940
HDIP00239,SP00467,6,683606,4101636
HDIP00239,SP00167,1,512433,512433
HDIP00239,SP00384,10,32263,322630
HDIP00240,SP00412,2,658939,1317878
HDIP00240,SP00155,10,550729,5507290
HDIP00240,SP00073,4,245151,980604
HDIP00240,SP00254,8,272218,2177744
HDIP00241,SP00214,7,148295,1038065
HDIP00241,SP00194,5,454753,2273765
HDIP00241,SP00450,3,488692,1466076
HDIP00241,SP00026,7,404442,2831094
HDIP00242,SP00412,3,658939,1976817
HDIP00242,SP00261,6,495274,2971644
HDIP00243,SP00283,10,518599,5185990
HDIP00244,SP00125,8,392597,3140776
HDIP00244,SP00329,5,623715,3118575
HDIP00244,SP00358,1,256895,256895
HDIP00244,SP00395,4,637511,2550044
HDIP00245,SP00085,3,402507,1207521
HDIP00245,SP00311,3,748508,2245524
HDIP00245,SP00072,6,687416,4124496
HDIP00245,SP00001,2,39451,78902
HDIP00246,SP00049,5,810082,4050410
HDIP00246,SP00227,3,105742,317226
HDIP00247,SP00235,7,341728,2392096
HDIP00247,SP00226,9,114784,1033056
HDIP00247,SP00246,8,446693,3573544
HDIP00247,SP00396,9,94155,847395
HDIP00248,SP00149,2,306323,612646
HDIP00248,SP00403,8,438096,3504768
HDIP00249,SP00221,10,117686,1176860
HDIP00249,SP00450,1,488692,488692
HDIP00249,SP00147,8,840960,6727680
HDIP00250,SP00047,7,536042,3752294
HDIP00250,SP00161,3,338789,1016367
HDIP00250,SP00311,5,748508,3742540
HDIP00250,SP00235,3,341728,1025184
HDIP00251,SP00400,8,563170,4505360
HDIP00252,SP00481,6,495702,2974212
HDIP00252,SP00157,2,232784,465568
HDIP00252,SP00057,5,159247,796235
HDIP00253,SP00260,3,331130,993390
HDIP00253,SP00470,2,34918,69836
HDIP00253,SP00209,1,581170,581170
HDIP00254,SP00463,1,570598,570598
HDIP00254,SP00485,10,492035,4920350
HDIP00254,SP00429,1,462537,462537
HDIP00255,SP00127,2,56544,113088
HDIP00255,SP00297,6,429829,2578974
HDIP00255,SP00500,7,781237,5468659
HDIP00256,SP00347,2,193616,387232
HDIP00257,SP00381,10,230722,2307220
HDIP00257,SP00401,3,20772,62316
HDIP00258,SP00251,2,478550,957100
HDIP00258,SP00235,6,341728,2050368
HDIP00258,SP00085,7,402507,2817549
HDIP00258,SP00102,3,666569,1999707
HDIP00258,SP00422,9,294837,2653533
HDIP00259,SP00244,9,434108,3906972
HDIP00259,SP00190,5,828610,4143050
HDIP00259,SP00274,10,516882,5168820
HDIP00259,SP00280,7,815555,5708885
HDIP00260,SP00465,5,232358,1161790
HDIP00260,SP00149,3,306323,918969
HDIP00260,SP00190,3,828610,2485830
HDIP00260,SP00088,1,354517,354517
HDIP00261,SP00442,10,127378,1273780
HDIP00261,SP00290,5,400515,2002575
HDIP00261,SP00124,10,109021,1090210
HDIP00262,SP00337,2,709273,1418546
HDIP00262,SP00047,1,536042,536042
HDIP00263,SP00192,7,72214,505498
HDIP00263,SP00412,5,658939,3294695
HDIP00263,SP00010,6,85724,514344
HDIP00263,SP00022,2,213218,426436
HDIP00264,SP00393,5,231619,1158095
HDIP00264,SP00465,3,232358,697074
HDIP00264,SP00276,10,597450,5974500
HDIP00265,SP00391,7,399409,2795863
HDIP00265,SP00224,1,126323,126323
HDIP00266,SP00160,10,482619,4826190
HDIP00266,SP00028,2,401905,803810
HDIP00266,SP00076,6,617604,3705624
HDIP00266,SP00496,6,571121,3426726
HDIP00266,SP00437,10,705749,7057490
HDIP00267,SP00098,8,555812,4446496
HDIP00267,SP00320,1,272304,272304
HDIP00268,SP00460,8,433065,3464520
HDIP00268,SP00358,10,256895,2568950
HDIP00268,SP00110,8,877693,7021544
HDIP00268,SP00003,10,90309,903090
HDIP00268,SP00335,3,325086,975258
HDIP00269,SP00273,1,358321,358321
HDIP00269,SP00197,6,644239,3865434
HDIP00269,SP00280,4,815555,3262220
HDIP00269,SP00240,8,670940,5367520
HDIP00269,SP00290,7,400515,2803605
HDIP00270,SP00144,3,423777,1271331
HDIP00271,SP00394,2,497163,994326
HDIP00272,SP00191,6,304098,1824588
HDIP00272,SP00097,9,126191,1135719
HDIP00272,SP00452,2,472933,945866
HDIP00272,SP00444,10,554752,5547520
HDIP00273,SP00422,3,294837,884511
HDIP00273,SP00433,2,41945,83890
HDIP00274,SP00415,10,861324,8613240
HDIP00274,SP00019,2,719300,1438600
HDIP00274,SP00345,6,64030,384180
HDIP00275,SP00242,9,688257,6194313
HDIP00275,SP00185,1,757019,757019
HDIP00275,SP00022,5,213218,1066090
HDIP00276,SP00285,8,98866,790928
HDIP00276,SP00293,8,498742,3989936
HDIP00276,SP00080,9,112095,1008855
HDIP00276,SP00105,10,355129,3551290
HDIP00277,SP00034,4,272807,1091228
HDIP00277,SP00462,3,61665,184995
HDIP00277,SP00443,7,444397,3110779
HDIP00278,SP00357,2,835890,1671780
HDIP00278,SP00061,7,645349,4517443
HDIP00278,SP00492,5,730264,3651320
HDIP00279,SP00279,1,510513,510513
HDIP00279,SP00079,8,488662,3909296
HDIP00279,SP00453,1,763110,763110
HDIP00280,SP00225,4,78095,312380
HDIP00280,SP00418,1,196103,196103
HDIP00280,SP00415,7,861324,6029268
HDIP00280,SP00235,2,341728,683456
HDIP00280,SP00218,9,30029,270261
HDIP00281,SP00442,3,127378,382134
HDIP00281,SP00290,6,400515,2403090
HDIP00281,SP00380,2,255797,511594
HDIP00281,SP00450,7,488692,3420844
HDIP00282,SP00211,4,265179,1060716
HDIP00282,SP00104,6,84433,506598
HDIP00282,SP00209,1,581170,581170
HDIP00282,SP00429,7,462537,3237759
HDIP00282,SP00158,6,184258,1105548
HDIP00283,SP00353,4,24109,96436
HDIP00284,SP00033,2,311596,623192
HDIP00284,SP00296,9,289475,2605275
HDIP00284,SP00338,2,496110,992220
HDIP00285,SP00131,4,725774,2903096
HDIP00285,SP00500,7,781237,5468659
HDIP00285,SP00139,7,439939,3079573
HDIP00285,SP00379,6,232849,1397094
HDIP00286,SP00220,3,717584,2152752
HDIP00287,SP00354,4,597802,2391208
HDIP00287,SP00149,5,306323,1531615
HDIP00287,SP00182,4,116834,467336
HDIP00287,SP00308,10,41629,416290
HDIP00288,SP00072,8,687416,5499328
HDIP00288,SP00264,6,494860,2969160
HDIP00289,SP00326,9,114159,1027431
HDIP00289,SP00206,6,554119,3324714
HDIP00289,SP00429,1,462537,462537
HDIP00290,SP00021,4,145992,583968
HDIP00290,SP00035,10,636014,6360140
HDIP00291,SP00455,2,632137,1264274
HDIP00292,SP00123,3,168111,504333
HDIP00292,SP00096,8,187389,1499112
HDIP00292,SP00340,6,688889,4133334
HDIP00293,SP00020,2,548262,1096524
HDIP00293,SP00322,1,490608,490608
HDIP00293,SP00481,4,495702,1982808
HDIP00293,SP00099,6,426341,2558046
HDIP00293,SP00104,9,84433,759897
HDIP00294,SP00225,2,78095,156190
HDIP00294,SP00066,7,124537,871759
HDIP00294,SP00452,4,472933,1891732
HDIP00295,SP00008,9,564479,5080311
HDIP00295,SP00087,5,276596,1382980
HDIP00295,SP00106,4,131225,524900
HDIP00295,SP00225,7,78095,546665
HDIP00296,SP00291,4,744562,2978248
HDIP00296,SP00175,8,260190,2081520
HDIP00296,SP00186,9,373486,3361374
HDIP00297,SP00362,8,55940,447520
HDIP00297,SP00457,2,393747,787494
HDIP00298,SP00367,8,641616,5132928
HDIP00298,SP00226,5,114784,573920
HDIP00298,SP00273,10,358321,3583210
HDIP00299,SP00437,5,705749,3528745
HDIP00299,SP00424,4,338765,1355060
HDIP00300,SP00029,6,781741,4690446
HDIP00300,SP00280,8,815555,6524440
HDIP00300,SP00349,1,284895,284895
HDIP00300,SP00284,7,457265,3200855
HDIP00300,SP00408,4,178582,714328
HDIP00301,SP00270,1,278612,278612
HDIP00301,SP00258,10,728478,7284780
HDIP00301,SP00499,9,231750,2085750
HDIP00302,SP00443,6,444397,2666382
HDIP00302,SP00102,1,666569,666569
HDIP00302,SP00023,5,235895,1179475
HDIP00303,SP00249,3,54314,162942
HDIP00303,SP00224,1,126323,126323
HDIP00303,SP00159,9,66845,601605
HDIP00304,SP00409,8,761984,6095872
HDIP00304,SP00245,9,389276,3503484
HDIP00304,SP00098,5,555812,2779060
HDIP00304,SP00413,7,328192,2297344
HDIP00304,SP00047,9,536042,4824378
HDIP00305,SP00277,7,272667,1908669
HDIP00305,SP00412,6,658939,3953634
HDIP00306,SP00490,8,674536,5396288
HDIP00307,SP00370,7,658411,4608877
HDIP00308,SP00414,3,431267,1293801
HDIP00308,SP00391,8,399409,3195272
HDIP00308,SP00350,5,400549,2002745
HDIP00309,SP00313,3,644192,1932576
HDIP00309,SP00396,10,94155,941550
HDIP00309,SP00246,3,446693,1340079
HDIP00309,SP00264,3,494860,1484580
HDIP00309,SP00219,4,65321,261284
HDIP00310,SP00110,2,877693,1755386
HDIP00311,SP00066,7,124537,871759
HDIP00311,SP00450,10,488692,4886920
HDIP00311,SP00146,1,176619,176619
HDIP00312,SP00413,2,328192,656384
HDIP00312,SP00008,1,564479,564479
HDIP00312,SP00391,1,399409,399409
HDIP00312,SP00388,3,100625,301875
HDIP00313,SP00256,1,43788,43788
HDIP00313,SP00064,9,62405,561645
HDIP00313,SP00466,7,674240,4719680
HDIP00313,SP00179,6,429173,2575038
HDIP00313,SP00275,3,731262,2193786
HDIP00314,SP00335,1,325086,325086
HDIP00314,SP00145,7,662420,4636940
HDIP00315,SP00288,8,577119,4616952
HDIP00315,SP00227,4,105742,422968
HDIP00315,SP00383,1,38805,38805
HDIP00315,SP00284,6,457265,2743590
HDIP00316,SP00383,1,38805,38805
HDIP00317,SP00391,5,399409,1997045
HDIP00317,SP00347,9,193616,1742544
HDIP00317,SP00091,3,149888,449664
HDIP00317,SP00433,1,41945,41945
HDIP00318,SP00254,8,272218,2177744
HDIP00319,SP00206,10,554119,5541190
HDIP00319,SP00081,1,600153,600153
HDIP00319,SP00140,6,105720,634320
HDIP00320,SP00341,1,539286,539286
HDIP00321,SP00124,2,109021,218042
HDIP00322,SP00439,1,217247,217247
HDIP00322,SP00402,5,114316,571580
HDIP00322,SP00037,2,96131,192262
HDIP00323,SP00135,8,250077,2000616
HDIP00323,SP00201,7,38290,268030
HDIP00323,SP00251,9,478550,4306950
HDIP00323,SP00010,2,85724,171448
HDIP00323,SP00366,9,717217,6454953
HDIP00324,SP00368,10,328017,3280170
HDIP00325,SP00017,3,237534,712602
HDIP00326,SP00010,1,85724,85724
HDIP00327,SP00253,5,302082,1510410
HDIP00328,SP00438,1,227057,227057
HDIP00328,SP00041,4,436280,1745120
HDIP00328,SP00137,7,385250,2696750
HDIP00329,SP00169,2,36266,72532
HDIP00329,SP00366,1,717217,717217
HDIP00330,SP00157,3,232784,698352
HDIP00330,SP00103,8,515243,4121944
HDIP00331,SP00180,5,485030,2425150
HDIP00331,SP00219,4,65321,261284
HDIP00332,SP00086,8,624079,4992632
HDIP00332,SP00250,9,473332,4259988
HDIP00332,SP00436,2,597101,1194202
HDIP00333,SP00309,1,180971,180971
HDIP00333,SP00240,5,670940,3354700
HDIP00334,SP00309,2,180971,361942
HDIP00334,SP00037,9,96131,865179
HDIP00334,SP00348,3,323870,971610
HDIP00334,SP00479,1,123377,123377
HDIP00334,SP00391,3,399409,1198227
HDIP00335,SP00011,3,450305,1350915
HDIP00336,SP00023,6,235895,1415370
HDIP00336,SP00052,10,427169,4271690
HDIP00336,SP00063,1,470876,470876
HDIP00336,SP00353,5,24109,120545
HDIP00336,SP00060,6,481331,2887986
HDIP00337,SP00461,8,707166,5657328
HDIP00337,SP00272,4,274539,1098156
HDIP00338,SP00350,4,400549,1602196
HDIP00338,SP00109,10,450064,4500640
HDIP00338,SP00193,1,682004,682004
HDIP00338,SP00183,4,680313,2721252
HDIP00339,SP00362,4,55940,223760
HDIP00339,SP00154,9,736786,6631074
HDIP00339,SP00145,2,662420,1324840
HDIP00339,SP00023,5,235895,1179475
HDIP00340,SP00217,7,222499,1557493
HDIP00340,SP00173,9,149585,1346265
HDIP00340,SP00170,9,506173,4555557
HDIP00341,SP00441,3,708851,2126553
HDIP00341,SP00070,6,110642,663852
HDIP00341,SP00277,4,272667,1090668
HDIP00341,SP00149,6,306323,1837938
HDIP00341,SP00429,6,462537,2775222
HDIP00342,SP00229,9,658549,5926941
HDIP00342,SP00184,9,601036,5409324
HDIP00342,SP00081,4,600153,2400612
HDIP00342,SP00442,4,127378,509512
HDIP00343,SP00301,4,242686,970744
HDIP00344,SP00450,8,488692,3909536
HDIP00344,SP00245,10,389276,3892760
HDIP00344,SP00158,5,184258,921290
HDIP00345,SP00492,1,730264,730264
HDIP00345,SP00474,10,597579,5975790
HDIP00345,SP00450,6,488692,2932152
HDIP00345,SP00490,1,674536,674536
HDIP00345,SP00184,1,601036,601036
HDIP00346,SP00134,7,640268,4481876
HDIP00347,SP00469,10,413093,4130930
HDIP00347,SP00488,8,475493,3803944
HDIP00347,SP00383,3,38805,116415
HDIP00347,SP00083,9,940817,8467353
HDIP00348,SP00058,5,74120,370600
HDIP00349,SP00114,9,729088,6561792
HDIP00349,SP00106,6,131225,787350
HDIP00350,SP00457,10,393747,3937470
HDIP00351,SP00161,5,338789,1693945
HDIP00351,SP00356,5,402907,2014535
HDIP00352,SP00075,3,397143,1191429
HDIP00352,SP00215,7,635234,4446638
HDIP00353,SP00136,3,235872,707616
HDIP00353,SP00035,3,636014,1908042
HDIP00353,SP00437,1,705749,705749
HDIP00353,SP00040,8,773609,6188872
HDIP00354,SP00225,7,78095,546665
HDIP00354,SP00095,8,842856,6742848
HDIP00354,SP00321,2,743356,1486712
HDIP00354,SP00141,9,512710,4614390
HDIP00354,SP00077,7,221239,1548673
HDIP00355,SP00446,10,236843,2368430
HDIP00355,SP00019,5,719300,3596500
HDIP00356,SP00041,2,436280,872560
HDIP00356,SP00397,9,483703,4353327
HDIP00356,SP00323,4,783476,3133904
HDIP00356,SP00154,9,736786,6631074
HDIP00356,SP00362,3,55940,167820
HDIP00357,SP00366,5,717217,3586085
HDIP00357,SP00387,8,59107,472856
HDIP00358,SP00334,3,81882,245646
HDIP00358,SP00432,7,475298,3327086
HDIP00358,SP00068,9,799080,7191720
HDIP00359,SP00206,8,554119,4432952
HDIP00359,SP00295,2,48163,96326
HDIP00360,SP00341,7,539286,3775002
HDIP00361,SP00071,3,144887,434661
HDIP00361,SP00109,3,450064,1350192
HDIP00361,SP00403,8,438096,3504768
HDIP00361,SP00423,2,592031,1184062
HDIP00361,SP00006,9,308302,2774718
HDIP00362,SP00266,6,481581,2889486
HDIP00362,SP00446,6,236843,1421058
HDIP00363,SP00265,10,445706,4457060
HDIP00364,SP00328,3,113091,339273
HDIP00364,SP00412,10,658939,6589390
HDIP00364,SP00177,2,259642,519284
HDIP00364,SP00105,2,355129,710258
HDIP00365,SP00014,3,412918,1238754
HDIP00366,SP00409,5,761984,3809920
HDIP00366,SP00378,7,368581,2580067
HDIP00366,SP00093,7,533545,3734815
HDIP00366,SP00351,8,658819,5270552
HDIP00367,SP00276,3,597450,1792350
HDIP00368,SP00170,5,506173,2530865
HDIP00368,SP00157,8,232784,1862272
HDIP00368,SP00332,6,522109,3132654
HDIP00368,SP00185,5,757019,3785095
HDIP00369,SP00154,4,736786,2947144
HDIP00369,SP00357,10,835890,8358900
HDIP00369,SP00380,9,255797,2302173
HDIP00370,SP00002,2,144923,289846
HDIP00371,SP00457,8,393747,3149976
HDIP00371,SP00388,3,100625,301875
HDIP00371,SP00130,8,477422,3819376
HDIP00371,SP00304,5,663763,3318815
HDIP00372,SP00245,9,389276,3503484
HDIP00373,SP00161,9,338789,3049101
HDIP00373,SP00106,2,131225,262450
HDIP00373,SP00077,5,221239,1106195
HDIP00373,SP00377,7,459637,3217459
HDIP00373,SP00325,8,627483,5019864
HDIP00374,SP00071,5,144887,724435
HDIP00374,SP00404,7,69812,488684
HDIP00374,SP00137,7,385250,2696750
HDIP00375,SP00142,8,103660,829280
HDIP00375,SP00025,1,812643,812643
HDIP00375,SP00217,4,222499,889996
HDIP00376,SP00170,3,506173,1518519
HDIP00376,SP00106,3,131225,393675
HDIP00376,SP00043,8,461146,3689168
HDIP00376,SP00104,8,84433,675464
HDIP00376,SP00456,5,710537,3552685
HDIP00377,SP00275,7,731262,5118834
HDIP00377,SP00025,3,812643,2437929
HDIP00378,SP00076,9,617604,5558436
HDIP00378,SP00066,3,124537,373611
HDIP00378,SP00115,4,193794,775176
HDIP00378,SP00075,5,397143,1985715
HDIP00379,SP00133,5,381436,1907180
HDIP00379,SP00121,4,323792,1295168
HDIP00379,SP00100,3,97323,291969
HDIP00379,SP00071,2,144887,289774
HDIP00380,SP00222,8,395742,3165936
HDIP00381,SP00416,7,166691,1166837
HDIP00381,SP00434,5,449859,2249295
HDIP00381,SP00043,9,461146,4150314
HDIP00381,SP00053,9,449207,4042863
HDIP00382,SP00097,2,126191,252382
HDIP00382,SP00191,10,304098,3040980
HDIP00382,SP00308,7,41629,291403
HDIP00382,SP00221,4,117686,470744
HDIP00382,SP00072,8,687416,5499328
HDIP00383,SP00396,3,94155,282465
HDIP00383,SP00099,10,426341,4263410
HDIP00383,SP00292,9,221640,1994760
HDIP00383,SP00348,3,323870,971610
HDIP00384,SP00482,7,480249,3361743
HDIP00385,SP00171,6,533754,3202524
HDIP00385,SP00337,7,709273,4964911
HDIP00385,SP00214,9,148295,1334655
HDIP00385,SP00268,3,526352,1579056
HDIP00385,SP00165,7,305998,2141986
HDIP00386,SP00263,10,88062,880620
HDIP00386,SP00332,6,522109,3132654
HDIP00386,SP00244,2,434108,868216
HDIP00386,SP00129,10,302827,3028270
HDIP00386,SP00347,7,193616,1355312
HDIP00387,SP00272,8,274539,2196312
HDIP00387,SP00488,10,475493,4754930
HDIP00388,SP00491,8,96366,770928
HDIP00388,SP00268,1,526352,526352
HDIP00388,SP00402,4,114316,457264
HDIP00388,SP00178,2,641193,1282386
HDIP00389,SP00156,10,732500,7325000
HDIP00389,SP00173,10,149585,1495850
HDIP00389,SP00465,9,232358,2091222
HDIP00389,SP00219,2,65321,130642
HDIP00389,SP00191,6,304098,1824588
HDIP00390,SP00453,3,763110,2289330
HDIP00390,SP00420,3,694277,2082831
HDIP00390,SP00267,10,515722,5157220
HDIP00390,SP00073,3,245151,735453
HDIP00390,SP00436,9,597101,5373909
HDIP00391,SP00144,7,423777,2966439
HDIP00391,SP00292,9,221640,1994760
HDIP00391,SP00094,7,24280,169960
HDIP00391,SP00367,6,641616,3849696
HDIP00392,SP00384,4,32263,129052
HDIP00392,SP00340,2,688889,1377778
HDIP00393,SP00133,6,381436,2288616
HDIP00393,SP00310,1,802119,802119
HDIP00393,SP00472,4,892764,3571056
HDIP00393,SP00199,5,289606,1448030
HDIP00394,SP00155,3,550729,1652187
HDIP00394,SP00404,6,69812,418872
HDIP00394,SP00365,1,110068,110068
HDIP00394,SP00009,5,235892,1179460
HDIP00394,SP00077,3,221239,663717
HDIP00395,SP00043,3,461146,1383438
HDIP00396,SP00091,8,149888,1199104
HDIP00397,SP00201,4,38290,153160
HDIP00397,SP00240,5,670940,3354700
HDIP00398,SP00356,1,402907,402907
HDIP00398,SP00223,3,50471,151413
HDIP00398,SP00340,2,688889,1377778
HDIP00399,SP00200,4,508167,2032668
HDIP00399,SP00372,10,105944,1059440
HDIP00399,SP00116,4,389035,1556140
HDIP00400,SP00461,5,707166,3535830
HDIP00400,SP00067,2,260243,520486
HDIP00401,SP00366,10,717217,7172170
HDIP00402,SP00243,8,522464,4179712
HDIP00402,SP00426,10,84070,840700
HDIP00402,SP00004,3,78369,235107
HDIP00402,SP00203,8,261965,2095720
HDIP00402,SP00085,7,402507,2817549
HDIP00403,SP00096,5,187389,936945
HDIP00404,SP00423,10,592031,5920310
HDIP00404,SP00004,2,78369,156738
HDIP00405,SP00124,4,109021,436084
HDIP00405,SP00374,8,309009,2472072
HDIP00406,SP00402,4,114316,457264
HDIP00406,SP00323,2,783476,1566952
HDIP00407,SP00486,9,30247,272223
HDIP00407,SP00001,8,39451,315608
HDIP00407,SP00039,7,481345,3369415
HDIP00407,SP00400,4,563170,2252680
HDIP00408,SP00151,4,496203,1984812
HDIP00408,SP00191,4,304098,1216392
HDIP00408,SP00214,8,148295,1186360
HDIP00409,SP00186,10,373486,3734860
HDIP00410,SP00493,2,579313,1158626
HDIP00410,SP00425,4,36119,144476
HDIP00410,SP00280,4,815555,3262220
HDIP00411,SP00256,10,43788,437880
HDIP00411,SP00003,9,90309,812781
HDIP00411,SP00294,8,315942,2527536
HDIP00412,SP00222,6,395742,2374452
HDIP00412,SP00420,6,694277,4165662
HDIP00413,SP00162,10,277458,2774580
HDIP00414,SP00294,2,315942,631884
HDIP00414,SP00020,4,548262,2193048
HDIP00414,SP00254,9,272218,2449962
HDIP00415,SP00210,4,414476,1657904
HDIP00415,SP00340,3,688889,2066667
HDIP00415,SP00355,7,394330,2760310
HDIP00415,SP00386,1,598143,598143
HDIP00416,SP00323,5,783476,3917380
HDIP00416,SP00271,2,746156,1492312
HDIP00417,SP00390,6,300359,1802154
HDIP00417,SP00151,3,496203,1488609
HDIP00417,SP00026,5,404442,2022210
HDIP00417,SP00248,1,696867,696867
HDIP00418,SP00221,5,117686,588430
HDIP00419,SP00086,7,624079,4368553
HDIP00419,SP00126,4,397357,1589428
HDIP00419,SP00355,1,394330,394330
HDIP00419,SP00167,8,512433,4099464
HDIP00419,SP00386,2,598143,1196286
HDIP00420,SP00318,2,672188,1344376
HDIP00420,SP00108,4,698536,2794144
HDIP00420,SP00002,10,144923,1449230
HDIP00420,SP00221,5,117686,588430
HDIP00421,SP00098,1,555812,555812
HDIP00421,SP00287,7,75628,529396
HDIP00421,SP00061,10,645349,6453490
HDIP00421,SP00299,7,571108,3997756
HDIP00422,SP00113,6,180714,1084284
HDIP00422,SP00213,5,221555,1107775
HDIP00423,SP00369,1,330604,330604
HDIP00423,SP00385,3,707964,2123892
HDIP00424,SP00109,5,450064,2250320
HDIP00424,SP00468,7,56135,392945
HDIP00424,SP00214,6,148295,889770
HDIP00424,SP00276,5,597450,2987250
HDIP00424,SP00038,7,21593,151151
HDIP00425,SP00137,3,385250,1155750
HDIP00425,SP00063,2,470876,941752
HDIP00426,SP00409,6,761984,4571904
HDIP00426,SP00034,10,272807,2728070
HDIP00427,SP00437,2,705749,1411498
HDIP00427,SP00231,2,510743,1021486
HDIP00428,SP00378,6,368581,2211486
HDIP00428,SP00210,3,414476,1243428
HDIP00428,SP00044,5,722836,3614180
HDIP00428,SP00349,7,284895,1994265
HDIP00428,SP00355,4,394330,1577320
HDIP00429,SP00449,7,70395,492765
HDIP00429,SP00418,3,196103,588309
HDIP00430,SP00491,7,96366,674562
HDIP00430,SP00490,7,674536,4721752
HDIP00430,SP00206,7,554119,3878833
HDIP00430,SP00358,6,256895,1541370
HDIP00430,SP00366,8,717217,5737736
HDIP00431,SP00139,4,439939,1759756
HDIP00432,SP00002,9,144923,1304307
HDIP00432,SP00391,9,399409,3594681
HDIP00432,SP00191,7,304098,2128686
HDIP00432,SP00033,7,311596,2181172
HDIP00432,SP00332,3,522109,1566327
HDIP00433,SP00113,1,180714,180714
HDIP00434,SP00490,7,674536,4721752
HDIP00434,SP00065,9,185398,1668582
HDIP00434,SP00128,3,891235,2673705
HDIP00434,SP00153,5,837585,4187925
HDIP00434,SP00420,2,694277,1388554
HDIP00435,SP00073,6,245151,1470906
HDIP00435,SP00153,2,837585,1675170
HDIP00436,SP00384,7,32263,225841
HDIP00436,SP00052,8,427169,3417352
HDIP00436,SP00343,5,929821,4649105
